number,timestamp
752364,2022-09-03 05:29:18.000000 UTC
752365,2022-09-03 06:38:12.000000 UTC
752366,2022-09-03 06:42:25.000000 UTC
752367,2022-09-03 06:44:33.000000 UTC
752368,2022-09-03 07:03:10.000000 UTC
752369,2022-09-03 07:03:14.000000 UTC
752370,2022-09-03 07:35:11.000000 UTC
752371,2022-09-03 08:19:52.000000 UTC
752372,2022-09-03 08:23:28.000000 UTC
752373,2022-09-03 08:24:08.000000 UTC
752374,2022-09-03 08:25:14.000000 UTC
752375,2022-09-03 08:56:50.000000 UTC
752376,2022-09-03 09:02:56.000000 UTC
752377,2022-09-03 09:04:03.000000 UTC
752378,2022-09-03 09:10:00.000000 UTC
752379,2022-09-03 09:10:53.000000 UTC
752380,2022-09-03 09:31:49.000000 UTC
752381,2022-09-03 09:34:13.000000 UTC
752382,2022-09-03 09:55:48.000000 UTC
752383,2022-09-03 09:59:21.000000 UTC
752384,2022-09-03 10:00:35.000000 UTC
752385,2022-09-03 10:01:33.000000 UTC
752386,2022-09-03 10:20:56.000000 UTC
752387,2022-09-03 10:39:01.000000 UTC
752388,2022-09-03 11:08:10.000000 UTC
752389,2022-09-03 11:13:55.000000 UTC
752390,2022-09-03 11:25:47.000000 UTC
752391,2022-09-03 11:27:31.000000 UTC
752392,2022-09-03 11:32:55.000000 UTC
752393,2022-09-03 11:40:45.000000 UTC
752394,2022-09-03 11:51:32.000000 UTC
752395,2022-09-03 11:52:45.000000 UTC
752396,2022-09-03 12:01:25.000000 UTC
752397,2022-09-03 12:08:07.000000 UTC
752398,2022-09-03 12:12:56.000000 UTC
752399,2022-09-03 12:18:44.000000 UTC
752400,2022-09-03 12:45:35.000000 UTC
752401,2022-09-03 12:46:14.000000 UTC
752402,2022-09-03 12:49:24.000000 UTC
752403,2022-09-03 12:51:42.000000 UTC
752404,2022-09-03 13:00:13.000000 UTC
752405,2022-09-03 13:07:40.000000 UTC
752406,2022-09-03 13:25:56.000000 UTC
752407,2022-09-03 13:32:24.000000 UTC
752408,2022-09-03 13:33:37.000000 UTC
752409,2022-09-03 13:39:20.000000 UTC
752410,2022-09-03 13:40:49.000000 UTC
752411,2022-09-03 13:59:56.000000 UTC
752412,2022-09-03 14:30:10.000000 UTC
752413,2022-09-03 14:31:27.000000 UTC
752414,2022-09-03 14:58:40.000000 UTC
752415,2022-09-03 15:08:17.000000 UTC
752416,2022-09-03 15:09:44.000000 UTC
752417,2022-09-03 15:14:43.000000 UTC
752418,2022-09-03 15:15:33.000000 UTC
752419,2022-09-03 15:20:16.000000 UTC
752420,2022-09-03 15:41:25.000000 UTC
752421,2022-09-03 15:44:17.000000 UTC
752422,2022-09-03 15:45:25.000000 UTC
752423,2022-09-03 15:50:21.000000 UTC
752424,2022-09-03 16:09:07.000000 UTC
752425,2022-09-03 16:12:01.000000 UTC
752426,2022-09-03 16:15:05.000000 UTC
752427,2022-09-03 16:36:59.000000 UTC
752428,2022-09-03 16:52:19.000000 UTC
752429,2022-09-03 16:53:38.000000 UTC
752430,2022-09-03 17:07:22.000000 UTC
752431,2022-09-03 17:07:46.000000 UTC
752432,2022-09-03 17:21:03.000000 UTC
752433,2022-09-03 17:32:55.000000 UTC
752434,2022-09-03 17:43:31.000000 UTC
752435,2022-09-03 17:47:02.000000 UTC
752436,2022-09-03 17:56:16.000000 UTC
752437,2022-09-03 18:11:29.000000 UTC
752438,2022-09-03 18:17:04.000000 UTC
752439,2022-09-03 18:24:15.000000 UTC
752440,2022-09-03 18:33:27.000000 UTC
752441,2022-09-03 18:37:48.000000 UTC
752442,2022-09-03 18:39:24.000000 UTC
752443,2022-09-03 18:40:39.000000 UTC
752444,2022-09-03 18:45:08.000000 UTC
752445,2022-09-03 18:50:06.000000 UTC
752446,2022-09-03 18:50:59.000000 UTC
752447,2022-09-03 18:57:22.000000 UTC
752448,2022-09-03 19:05:51.000000 UTC
752449,2022-09-03 19:07:03.000000 UTC
752450,2022-09-03 19:14:58.000000 UTC
752451,2022-09-03 19:30:07.000000 UTC
752452,2022-09-03 19:44:42.000000 UTC
752453,2022-09-03 19:47:05.000000 UTC
752454,2022-09-03 19:52:26.000000 UTC
752455,2022-09-03 19:58:15.000000 UTC
752456,2022-09-03 20:02:20.000000 UTC
752457,2022-09-03 20:10:00.000000 UTC
752458,2022-09-03 20:10:06.000000 UTC
752459,2022-09-03 20:17:43.000000 UTC
752460,2022-09-03 20:21:10.000000 UTC
752461,2022-09-03 20:29:57.000000 UTC
752462,2022-09-03 20:34:28.000000 UTC
752463,2022-09-03 20:44:56.000000 UTC
752464,2022-09-03 20:49:42.000000 UTC
752465,2022-09-03 20:53:30.000000 UTC
752466,2022-09-03 20:58:19.000000 UTC
752467,2022-09-03 21:02:05.000000 UTC
752468,2022-09-03 21:02:28.000000 UTC
752469,2022-09-03 21:18:19.000000 UTC
752470,2022-09-03 21:27:24.000000 UTC
752471,2022-09-03 21:30:40.000000 UTC
752472,2022-09-03 21:33:51.000000 UTC
752473,2022-09-03 21:48:21.000000 UTC
752474,2022-09-03 21:49:58.000000 UTC
752475,2022-09-03 22:12:50.000000 UTC
752476,2022-09-03 22:29:40.000000 UTC
752477,2022-09-03 22:32:56.000000 UTC
752478,2022-09-03 22:52:56.000000 UTC
752479,2022-09-03 22:56:16.000000 UTC
752480,2022-09-03 23:03:14.000000 UTC
752481,2022-09-03 23:19:00.000000 UTC
752482,2022-09-03 23:23:02.000000 UTC
752483,2022-09-03 23:27:47.000000 UTC
752484,2022-09-03 23:29:21.000000 UTC
752485,2022-09-03 23:29:33.000000 UTC
752486,2022-09-03 23:31:52.000000 UTC
752487,2022-09-03 23:48:04.000000 UTC
752488,2022-09-03 23:59:24.000000 UTC
752489,2022-09-03 23:59:57.000000 UTC
752490,2022-09-04 00:10:05.000000 UTC
752491,2022-09-04 00:16:13.000000 UTC
752492,2022-09-04 00:20:33.000000 UTC
752493,2022-09-04 00:21:14.000000 UTC
752494,2022-09-04 00:23:49.000000 UTC
752495,2022-09-04 00:24:19.000000 UTC
752496,2022-09-04 00:27:38.000000 UTC
752497,2022-09-04 00:31:02.000000 UTC
752498,2022-09-04 00:33:08.000000 UTC
752499,2022-09-04 00:38:19.000000 UTC
752500,2022-09-04 00:41:40.000000 UTC
752501,2022-09-04 00:45:15.000000 UTC
752502,2022-09-04 01:01:43.000000 UTC
752503,2022-09-04 01:04:52.000000 UTC
752504,2022-09-04 01:05:23.000000 UTC
752505,2022-09-04 01:16:02.000000 UTC
752506,2022-09-04 01:34:56.000000 UTC
752507,2022-09-04 01:45:13.000000 UTC
752508,2022-09-04 01:55:33.000000 UTC
752509,2022-09-04 01:59:47.000000 UTC
752510,2022-09-04 02:08:30.000000 UTC
752511,2022-09-04 02:14:31.000000 UTC
752512,2022-09-04 02:23:39.000000 UTC
752513,2022-09-04 02:35:57.000000 UTC
752514,2022-09-04 02:48:59.000000 UTC
752515,2022-09-04 02:50:30.000000 UTC
752516,2022-09-04 02:50:35.000000 UTC
752517,2022-09-04 03:08:12.000000 UTC
752518,2022-09-04 03:31:26.000000 UTC
752519,2022-09-04 03:33:06.000000 UTC
752520,2022-09-04 03:43:03.000000 UTC
752521,2022-09-04 04:00:15.000000 UTC
752522,2022-09-04 04:00:17.000000 UTC
752523,2022-09-04 04:01:00.000000 UTC
752524,2022-09-04 04:31:07.000000 UTC
752525,2022-09-04 04:54:09.000000 UTC
752526,2022-09-04 05:33:53.000000 UTC
752527,2022-09-04 05:35:26.000000 UTC
752528,2022-09-04 05:41:02.000000 UTC
752529,2022-09-04 05:46:08.000000 UTC
752530,2022-09-04 05:49:36.000000 UTC
752531,2022-09-04 05:57:14.000000 UTC
752532,2022-09-04 05:57:59.000000 UTC
752533,2022-09-04 05:58:21.000000 UTC
752534,2022-09-04 06:08:43.000000 UTC
752535,2022-09-04 06:13:28.000000 UTC
752536,2022-09-04 06:24:44.000000 UTC
752537,2022-09-04 06:37:26.000000 UTC
752538,2022-09-04 06:38:15.000000 UTC
752539,2022-09-04 06:45:37.000000 UTC
752540,2022-09-04 06:54:59.000000 UTC
752541,2022-09-04 07:22:12.000000 UTC
752542,2022-09-04 07:28:49.000000 UTC
752543,2022-09-04 07:33:16.000000 UTC
752544,2022-09-04 07:33:53.000000 UTC
752545,2022-09-04 07:40:19.000000 UTC
752546,2022-09-04 07:56:19.000000 UTC
752547,2022-09-04 07:56:49.000000 UTC
752548,2022-09-04 08:02:36.000000 UTC
752549,2022-09-04 08:39:48.000000 UTC
752550,2022-09-04 08:41:26.000000 UTC
752551,2022-09-04 08:44:18.000000 UTC
752552,2022-09-04 08:44:52.000000 UTC
752553,2022-09-04 08:52:16.000000 UTC
752554,2022-09-04 09:01:38.000000 UTC
752555,2022-09-04 09:12:51.000000 UTC
752556,2022-09-04 09:17:14.000000 UTC
752557,2022-09-04 09:38:11.000000 UTC
752558,2022-09-04 09:41:03.000000 UTC
752559,2022-09-04 10:14:46.000000 UTC
752560,2022-09-04 10:15:35.000000 UTC
752561,2022-09-04 10:21:24.000000 UTC
752562,2022-09-04 10:26:53.000000 UTC
752563,2022-09-04 10:29:03.000000 UTC
752564,2022-09-04 10:41:29.000000 UTC
752565,2022-09-04 10:55:41.000000 UTC
752566,2022-09-04 10:56:41.000000 UTC
752567,2022-09-04 11:10:43.000000 UTC
752568,2022-09-04 11:11:09.000000 UTC
752569,2022-09-04 11:29:21.000000 UTC
752570,2022-09-04 11:33:09.000000 UTC
752571,2022-09-04 11:40:55.000000 UTC
752572,2022-09-04 11:49:27.000000 UTC
752573,2022-09-04 11:53:00.000000 UTC
752574,2022-09-04 12:00:07.000000 UTC
752575,2022-09-04 12:06:21.000000 UTC
752576,2022-09-04 12:25:10.000000 UTC
752577,2022-09-04 12:46:46.000000 UTC
752578,2022-09-04 13:15:25.000000 UTC
752579,2022-09-04 13:31:46.000000 UTC
752580,2022-09-04 13:32:44.000000 UTC
752581,2022-09-04 13:37:30.000000 UTC
752582,2022-09-04 13:44:27.000000 UTC
752583,2022-09-04 13:46:01.000000 UTC
752584,2022-09-04 13:46:26.000000 UTC
752585,2022-09-04 13:47:36.000000 UTC
752586,2022-09-04 13:50:03.000000 UTC
752587,2022-09-04 13:50:40.000000 UTC
752588,2022-09-04 13:57:00.000000 UTC
752589,2022-09-04 14:16:12.000000 UTC
752590,2022-09-04 14:24:51.000000 UTC
752591,2022-09-04 14:27:34.000000 UTC
752592,2022-09-04 14:44:10.000000 UTC
752593,2022-09-04 15:07:43.000000 UTC
752594,2022-09-04 15:11:16.000000 UTC
752595,2022-09-04 15:16:22.000000 UTC
752596,2022-09-04 15:19:23.000000 UTC
752597,2022-09-04 15:26:48.000000 UTC
752598,2022-09-04 15:31:40.000000 UTC
752599,2022-09-04 15:32:18.000000 UTC
752600,2022-09-04 15:50:10.000000 UTC
752601,2022-09-04 15:50:22.000000 UTC
752602,2022-09-04 15:53:41.000000 UTC
752603,2022-09-04 16:10:20.000000 UTC
752604,2022-09-04 16:17:24.000000 UTC
752605,2022-09-04 16:29:24.000000 UTC
752606,2022-09-04 16:32:49.000000 UTC
752607,2022-09-04 16:58:51.000000 UTC
752608,2022-09-04 16:58:54.000000 UTC
752609,2022-09-04 17:10:40.000000 UTC
752610,2022-09-04 17:22:30.000000 UTC
752611,2022-09-04 17:30:04.000000 UTC
752612,2022-09-04 17:34:58.000000 UTC
752613,2022-09-04 18:05:07.000000 UTC
752614,2022-09-04 18:09:44.000000 UTC
752615,2022-09-04 18:24:07.000000 UTC
752616,2022-09-04 18:28:42.000000 UTC
752617,2022-09-04 18:29:41.000000 UTC
752618,2022-09-04 18:31:48.000000 UTC
752619,2022-09-04 18:47:17.000000 UTC
752620,2022-09-04 18:54:10.000000 UTC
752621,2022-09-04 19:00:06.000000 UTC
752622,2022-09-04 19:07:17.000000 UTC
752623,2022-09-04 19:18:07.000000 UTC
752624,2022-09-04 19:21:44.000000 UTC
752625,2022-09-04 19:21:50.000000 UTC
752626,2022-09-04 19:39:00.000000 UTC
752627,2022-09-04 19:44:50.000000 UTC
752628,2022-09-04 20:18:25.000000 UTC
752629,2022-09-04 20:19:45.000000 UTC
752630,2022-09-04 20:27:16.000000 UTC
752631,2022-09-04 20:27:58.000000 UTC
752632,2022-09-04 20:29:55.000000 UTC
752633,2022-09-04 20:33:04.000000 UTC
752634,2022-09-04 20:34:00.000000 UTC
752635,2022-09-04 20:42:01.000000 UTC
752636,2022-09-04 20:42:56.000000 UTC
752637,2022-09-04 20:50:38.000000 UTC
752638,2022-09-04 21:01:59.000000 UTC
752639,2022-09-04 21:03:01.000000 UTC
752640,2022-09-04 21:16:15.000000 UTC
752641,2022-09-04 21:22:10.000000 UTC
752642,2022-09-04 21:35:53.000000 UTC
752643,2022-09-04 21:49:16.000000 UTC
752644,2022-09-04 21:50:03.000000 UTC
752645,2022-09-04 21:55:26.000000 UTC
752646,2022-09-04 21:55:54.000000 UTC
752647,2022-09-04 22:13:47.000000 UTC
752648,2022-09-04 22:24:06.000000 UTC
752649,2022-09-04 22:32:19.000000 UTC
752650,2022-09-04 22:39:03.000000 UTC
752651,2022-09-04 22:51:17.000000 UTC
752652,2022-09-04 23:04:28.000000 UTC
752653,2022-09-04 23:06:27.000000 UTC
752654,2022-09-04 23:24:29.000000 UTC
752655,2022-09-04 23:26:48.000000 UTC
752656,2022-09-04 23:35:25.000000 UTC
752657,2022-09-04 23:44:08.000000 UTC
752658,2022-09-05 00:15:38.000000 UTC
752659,2022-09-05 00:18:53.000000 UTC
752660,2022-09-05 00:20:52.000000 UTC
752661,2022-09-05 00:22:49.000000 UTC
752662,2022-09-05 00:28:01.000000 UTC
752663,2022-09-05 00:30:15.000000 UTC
752664,2022-09-05 00:36:23.000000 UTC
752665,2022-09-05 00:36:43.000000 UTC
752666,2022-09-05 01:13:03.000000 UTC
752667,2022-09-05 01:13:51.000000 UTC
752668,2022-09-05 01:41:08.000000 UTC
752669,2022-09-05 01:44:14.000000 UTC
752670,2022-09-05 01:50:31.000000 UTC
752671,2022-09-05 02:02:33.000000 UTC
752672,2022-09-05 02:16:24.000000 UTC
752673,2022-09-05 02:26:43.000000 UTC
752674,2022-09-05 02:42:31.000000 UTC
752675,2022-09-05 02:43:14.000000 UTC
752676,2022-09-05 02:50:55.000000 UTC
752677,2022-09-05 02:55:40.000000 UTC
752678,2022-09-05 03:04:33.000000 UTC
752679,2022-09-05 03:10:51.000000 UTC
752680,2022-09-05 03:33:18.000000 UTC
752681,2022-09-05 03:37:47.000000 UTC
752682,2022-09-05 03:52:33.000000 UTC
752683,2022-09-05 03:56:33.000000 UTC
752684,2022-09-05 03:57:36.000000 UTC
752685,2022-09-05 04:07:18.000000 UTC
752686,2022-09-05 04:21:11.000000 UTC
752687,2022-09-05 04:25:11.000000 UTC
752688,2022-09-05 04:46:14.000000 UTC
752689,2022-09-05 04:52:20.000000 UTC
752690,2022-09-05 05:02:19.000000 UTC
752691,2022-09-05 05:11:49.000000 UTC
752692,2022-09-05 05:15:13.000000 UTC
752693,2022-09-05 05:16:51.000000 UTC
752694,2022-09-05 05:47:08.000000 UTC
752695,2022-09-05 05:56:50.000000 UTC
752696,2022-09-05 06:02:43.000000 UTC
752697,2022-09-05 06:08:35.000000 UTC
752698,2022-09-05 06:12:16.000000 UTC
752699,2022-09-05 06:14:34.000000 UTC
752700,2022-09-05 06:20:08.000000 UTC
752701,2022-09-05 06:31:10.000000 UTC
752702,2022-09-05 06:34:38.000000 UTC
752703,2022-09-05 06:40:08.000000 UTC
752704,2022-09-05 07:18:48.000000 UTC
752705,2022-09-05 07:20:17.000000 UTC
752706,2022-09-05 07:21:56.000000 UTC
752707,2022-09-05 07:33:09.000000 UTC
752708,2022-09-05 07:36:32.000000 UTC
752709,2022-09-05 07:49:50.000000 UTC
752710,2022-09-05 07:51:26.000000 UTC
752711,2022-09-05 08:18:10.000000 UTC
752712,2022-09-05 08:21:11.000000 UTC
752713,2022-09-05 08:23:37.000000 UTC
752714,2022-09-05 09:00:14.000000 UTC
752715,2022-09-05 09:01:36.000000 UTC
752716,2022-09-05 09:04:58.000000 UTC
752717,2022-09-05 09:19:22.000000 UTC
752718,2022-09-05 09:38:58.000000 UTC
752719,2022-09-05 09:44:11.000000 UTC
752720,2022-09-05 09:49:13.000000 UTC
752721,2022-09-05 10:10:15.000000 UTC
752722,2022-09-05 10:10:36.000000 UTC
752723,2022-09-05 10:13:40.000000 UTC
752724,2022-09-05 10:46:45.000000 UTC
752725,2022-09-05 10:52:52.000000 UTC
752726,2022-09-05 11:02:44.000000 UTC
752727,2022-09-05 11:07:33.000000 UTC
752728,2022-09-05 11:23:49.000000 UTC
752729,2022-09-05 11:29:54.000000 UTC
752730,2022-09-05 11:43:55.000000 UTC
752731,2022-09-05 12:16:22.000000 UTC
752732,2022-09-05 12:24:18.000000 UTC
752733,2022-09-05 12:29:46.000000 UTC
752734,2022-09-05 12:45:54.000000 UTC
752735,2022-09-05 13:12:04.000000 UTC
752736,2022-09-05 13:28:02.000000 UTC
752737,2022-09-05 13:30:19.000000 UTC
752738,2022-09-05 13:40:53.000000 UTC
752739,2022-09-05 14:13:44.000000 UTC
752740,2022-09-05 14:36:49.000000 UTC
752741,2022-09-05 14:42:11.000000 UTC
752742,2022-09-05 15:02:58.000000 UTC
752743,2022-09-05 15:04:39.000000 UTC
752744,2022-09-05 15:13:34.000000 UTC
752745,2022-09-05 15:14:32.000000 UTC
752746,2022-09-05 15:26:52.000000 UTC
752747,2022-09-05 15:34:39.000000 UTC
752748,2022-09-05 15:35:37.000000 UTC
752749,2022-09-05 15:39:48.000000 UTC
752750,2022-09-05 15:45:15.000000 UTC
752751,2022-09-05 15:45:41.000000 UTC
752752,2022-09-05 16:02:26.000000 UTC
752753,2022-09-05 16:16:03.000000 UTC
752754,2022-09-05 16:17:41.000000 UTC
752755,2022-09-05 16:23:48.000000 UTC
752756,2022-09-05 16:24:13.000000 UTC
752757,2022-09-05 16:25:33.000000 UTC
752758,2022-09-05 16:43:52.000000 UTC
752759,2022-09-05 16:51:00.000000 UTC
752760,2022-09-05 16:56:58.000000 UTC
752761,2022-09-05 17:05:07.000000 UTC
752762,2022-09-05 17:08:56.000000 UTC
752763,2022-09-05 17:21:30.000000 UTC
752764,2022-09-05 17:27:52.000000 UTC
752765,2022-09-05 17:39:10.000000 UTC
752766,2022-09-05 17:53:59.000000 UTC
752767,2022-09-05 18:03:43.000000 UTC
752768,2022-09-05 18:08:14.000000 UTC
752769,2022-09-05 18:13:17.000000 UTC
752770,2022-09-05 18:22:10.000000 UTC
752771,2022-09-05 18:47:06.000000 UTC
752772,2022-09-05 19:03:17.000000 UTC
752773,2022-09-05 19:04:26.000000 UTC
752774,2022-09-05 19:06:40.000000 UTC
752775,2022-09-05 19:25:08.000000 UTC
752776,2022-09-05 19:40:26.000000 UTC
752777,2022-09-05 19:43:12.000000 UTC
752778,2022-09-05 20:13:03.000000 UTC
752779,2022-09-05 20:37:40.000000 UTC
752780,2022-09-05 20:50:12.000000 UTC
752781,2022-09-05 20:52:32.000000 UTC
752782,2022-09-05 21:03:19.000000 UTC
752783,2022-09-05 21:07:54.000000 UTC
752784,2022-09-05 21:10:25.000000 UTC
752785,2022-09-05 21:11:21.000000 UTC
752786,2022-09-05 21:12:22.000000 UTC
752787,2022-09-05 21:24:26.000000 UTC
752788,2022-09-05 21:24:40.000000 UTC
752789,2022-09-05 21:27:44.000000 UTC
752790,2022-09-05 21:31:03.000000 UTC
752791,2022-09-05 21:32:37.000000 UTC
752792,2022-09-05 21:35:36.000000 UTC
752793,2022-09-05 21:39:41.000000 UTC
752794,2022-09-05 21:46:43.000000 UTC
752795,2022-09-05 21:47:20.000000 UTC
752796,2022-09-05 21:50:17.000000 UTC
752797,2022-09-05 21:50:31.000000 UTC
752798,2022-09-05 22:01:20.000000 UTC
752799,2022-09-05 22:36:44.000000 UTC
752800,2022-09-05 22:44:59.000000 UTC
752801,2022-09-05 22:45:56.000000 UTC
752802,2022-09-05 22:58:12.000000 UTC
752803,2022-09-05 23:08:47.000000 UTC
752804,2022-09-05 23:08:57.000000 UTC
752805,2022-09-05 23:21:47.000000 UTC
752806,2022-09-05 23:25:21.000000 UTC
752807,2022-09-05 23:28:42.000000 UTC
752808,2022-09-05 23:43:18.000000 UTC
752809,2022-09-05 23:48:22.000000 UTC
752810,2022-09-05 23:52:00.000000 UTC
752811,2022-09-06 00:03:28.000000 UTC
752812,2022-09-06 00:06:32.000000 UTC
752813,2022-09-06 00:22:12.000000 UTC
752814,2022-09-06 00:32:55.000000 UTC
752815,2022-09-06 00:51:59.000000 UTC
752816,2022-09-06 00:53:58.000000 UTC
752817,2022-09-06 01:32:22.000000 UTC
752818,2022-09-06 01:40:25.000000 UTC
752819,2022-09-06 01:57:46.000000 UTC
752820,2022-09-06 02:11:37.000000 UTC
752821,2022-09-06 02:26:24.000000 UTC
752822,2022-09-06 02:31:42.000000 UTC
752823,2022-09-06 02:36:03.000000 UTC
752824,2022-09-06 02:45:46.000000 UTC
752825,2022-09-06 02:50:23.000000 UTC
752826,2022-09-06 02:53:24.000000 UTC
752827,2022-09-06 02:55:42.000000 UTC
752828,2022-09-06 03:01:33.000000 UTC
752829,2022-09-06 03:16:14.000000 UTC
752830,2022-09-06 03:20:15.000000 UTC
752831,2022-09-06 03:25:56.000000 UTC
752832,2022-09-06 03:42:27.000000 UTC
752833,2022-09-06 03:59:29.000000 UTC
752834,2022-09-06 04:04:07.000000 UTC
752835,2022-09-06 04:18:55.000000 UTC
752836,2022-09-06 04:44:40.000000 UTC
752837,2022-09-06 05:02:41.000000 UTC
752838,2022-09-06 05:06:05.000000 UTC
752839,2022-09-06 05:31:20.000000 UTC
752840,2022-09-06 05:36:32.000000 UTC
752841,2022-09-06 05:43:25.000000 UTC
752842,2022-09-06 05:52:40.000000 UTC
752843,2022-09-06 05:57:22.000000 UTC
752844,2022-09-06 05:57:59.000000 UTC
752845,2022-09-06 05:59:55.000000 UTC
752846,2022-09-06 06:01:53.000000 UTC
752847,2022-09-06 06:12:22.000000 UTC
752848,2022-09-06 06:37:57.000000 UTC
752849,2022-09-06 06:39:55.000000 UTC
752850,2022-09-06 06:45:19.000000 UTC
752851,2022-09-06 06:50:02.000000 UTC
752852,2022-09-06 07:15:56.000000 UTC
752853,2022-09-06 07:27:42.000000 UTC
752854,2022-09-06 07:45:16.000000 UTC
752855,2022-09-06 07:46:57.000000 UTC
752856,2022-09-06 07:52:12.000000 UTC
752857,2022-09-06 08:17:11.000000 UTC
752858,2022-09-06 08:21:03.000000 UTC
752859,2022-09-06 08:27:10.000000 UTC
752860,2022-09-06 08:30:20.000000 UTC
752861,2022-09-06 08:43:53.000000 UTC
752862,2022-09-06 08:54:10.000000 UTC
752863,2022-09-06 08:59:18.000000 UTC
752864,2022-09-06 09:07:10.000000 UTC
752865,2022-09-06 09:12:57.000000 UTC
752866,2022-09-06 09:28:27.000000 UTC
752867,2022-09-06 09:37:48.000000 UTC
752868,2022-09-06 09:50:58.000000 UTC
752869,2022-09-06 09:51:39.000000 UTC
752870,2022-09-06 09:57:25.000000 UTC
752871,2022-09-06 10:02:53.000000 UTC
752872,2022-09-06 10:10:58.000000 UTC
752873,2022-09-06 10:22:12.000000 UTC
752874,2022-09-06 10:23:53.000000 UTC
752875,2022-09-06 10:24:28.000000 UTC
752876,2022-09-06 10:56:03.000000 UTC
752877,2022-09-06 10:56:41.000000 UTC
752878,2022-09-06 11:22:27.000000 UTC
752879,2022-09-06 11:29:20.000000 UTC
752880,2022-09-06 11:30:40.000000 UTC
752881,2022-09-06 11:38:42.000000 UTC
752882,2022-09-06 11:46:06.000000 UTC
752883,2022-09-06 11:47:25.000000 UTC
752884,2022-09-06 11:54:46.000000 UTC
752885,2022-09-06 12:02:49.000000 UTC
752886,2022-09-06 12:04:49.000000 UTC
752887,2022-09-06 12:16:15.000000 UTC
752888,2022-09-06 12:52:52.000000 UTC
752889,2022-09-06 12:57:51.000000 UTC
752890,2022-09-06 13:24:24.000000 UTC
752891,2022-09-06 13:47:51.000000 UTC
752892,2022-09-06 13:54:21.000000 UTC
752893,2022-09-06 13:58:18.000000 UTC
752894,2022-09-06 13:59:57.000000 UTC
752895,2022-09-06 14:10:52.000000 UTC
752896,2022-09-06 14:25:25.000000 UTC
752897,2022-09-06 14:51:11.000000 UTC
752898,2022-09-06 15:02:33.000000 UTC
752899,2022-09-06 15:10:46.000000 UTC
752900,2022-09-06 15:15:49.000000 UTC
752901,2022-09-06 15:17:54.000000 UTC
752902,2022-09-06 15:22:48.000000 UTC
752903,2022-09-06 15:25:47.000000 UTC
752904,2022-09-06 15:27:09.000000 UTC
752905,2022-09-06 15:37:42.000000 UTC
752906,2022-09-06 15:46:48.000000 UTC
752907,2022-09-06 15:48:49.000000 UTC
752908,2022-09-06 16:01:14.000000 UTC
752909,2022-09-06 16:06:55.000000 UTC
752910,2022-09-06 16:55:45.000000 UTC
752911,2022-09-06 16:57:25.000000 UTC
752912,2022-09-06 17:02:20.000000 UTC
752913,2022-09-06 17:08:01.000000 UTC
752914,2022-09-06 17:08:25.000000 UTC
752915,2022-09-06 17:57:00.000000 UTC
752916,2022-09-06 18:04:33.000000 UTC
752917,2022-09-06 18:12:43.000000 UTC
752918,2022-09-06 18:14:02.000000 UTC
752919,2022-09-06 18:24:29.000000 UTC
752920,2022-09-06 18:26:54.000000 UTC
752921,2022-09-06 18:39:34.000000 UTC
752922,2022-09-06 18:55:37.000000 UTC
752923,2022-09-06 19:05:46.000000 UTC
752924,2022-09-06 19:08:03.000000 UTC
752925,2022-09-06 19:20:08.000000 UTC
752926,2022-09-06 19:32:02.000000 UTC
752927,2022-09-06 19:37:08.000000 UTC
752928,2022-09-06 20:05:10.000000 UTC
752929,2022-09-06 20:20:28.000000 UTC
752930,2022-09-06 20:27:09.000000 UTC
752931,2022-09-06 20:30:27.000000 UTC
752932,2022-09-06 20:36:07.000000 UTC
752933,2022-09-06 20:52:52.000000 UTC
752934,2022-09-06 20:54:47.000000 UTC
752935,2022-09-06 21:11:54.000000 UTC
752936,2022-09-06 21:14:48.000000 UTC
752937,2022-09-06 21:15:26.000000 UTC
752938,2022-09-06 21:39:01.000000 UTC
752939,2022-09-06 22:00:02.000000 UTC
752940,2022-09-06 22:01:42.000000 UTC
752941,2022-09-06 22:19:55.000000 UTC
752942,2022-09-06 22:29:54.000000 UTC
752943,2022-09-06 22:34:47.000000 UTC
752944,2022-09-06 22:35:42.000000 UTC
752945,2022-09-06 22:38:27.000000 UTC
752946,2022-09-06 22:40:17.000000 UTC
752947,2022-09-06 22:58:53.000000 UTC
752948,2022-09-06 23:04:19.000000 UTC
752949,2022-09-06 23:27:25.000000 UTC
752950,2022-09-06 23:30:31.000000 UTC
752951,2022-09-06 23:38:47.000000 UTC
752952,2022-09-06 23:52:46.000000 UTC
752953,2022-09-07 00:09:51.000000 UTC
752954,2022-09-07 00:13:47.000000 UTC
752955,2022-09-07 00:25:43.000000 UTC
752956,2022-09-07 00:26:02.000000 UTC
752957,2022-09-07 00:36:58.000000 UTC
752958,2022-09-07 00:48:48.000000 UTC
752959,2022-09-07 00:58:40.000000 UTC
752960,2022-09-07 01:22:58.000000 UTC
752961,2022-09-07 01:23:53.000000 UTC
752962,2022-09-07 01:24:12.000000 UTC
752963,2022-09-07 01:24:35.000000 UTC
752964,2022-09-07 01:26:44.000000 UTC
752965,2022-09-07 01:33:31.000000 UTC
752966,2022-09-07 01:47:11.000000 UTC
752967,2022-09-07 02:11:23.000000 UTC
752968,2022-09-07 02:11:56.000000 UTC
752969,2022-09-07 02:18:45.000000 UTC
752970,2022-09-07 02:47:37.000000 UTC
752971,2022-09-07 02:57:58.000000 UTC
